Loan_ID,Gender,Married,ApplicantIncome,LoanAmount,Loan_Status
LP001426,Male,Yes,5667.0,180.0,Y
LP002706,Male,Yes,5285.0,161.0,Y
LP001974,Female,No,5000.0,132.0,Y
LP001784,Male,Yes,5500.0,170.0,Y
LP001046,Male,Yes,5955.0,315.0,Y
LP001994,Female,No,2400.0,104.0,N
LP001713,Male,Yes,7787.0,240.0,Y
LP002505,Male,Yes,4333.0,,N
LP001116,Male,No,3748.0,110.0,Y
LP001245,Male,Yes,1875.0,97.0,Y
LP002314,Female,No,2213.0,66.0,Y
LP002097,Male,No,4384.0,117.0,Y
LP001003,Male,Yes,4583.0,128.0,N
LP002833,Male,Yes,,120.0,Y
LP001543,Male,Yes,9538.0,187.0,Y
LP002131,Male,Yes,3083.0,126.0,Y
LP001883,Female,No,3418.0,135.0,N
LP001487,Male,No,4895.0,,Y
LP001112,Female,Yes,3667.0,144.0,Y
LP001356,Male,Yes,4652.0,,Y
LP001493,Male,Yes,4200.0,129.0,N
LP002500,Male,Yes,2947.0,70.0,N
LP001904,Male,Yes,3103.0,80.0,Y
LP001843,Male,Yes,2661.0,279.0,Y
LP001370,Male,No,7333.0,120.0,N
LP001164,Female,No,4230.0,112.0,N
LP002705,Male,Yes,3775.0,110.0,Y
LP001316,Male,Yes,2958.0,131.0,Y
LP002429,Male,Yes,3466.0,130.0,Y
LP001647,Male,Yes,9328.0,188.0,Y
LP002068,Male,No,4917.0,130.0,Y
LP001205,Male,Yes,2500.0,120.0,Y
LP001543,Male,Yes,9538.0,187.0,Y
LP001546,Male,No,2980.0,120.0,Y
LP002277,Female,No,3180.0,,N
LP001003,Male,Yes,4583.0,128.0,N
LP001872,Male,No,5166.0,128.0,Y
LP001238,Male,Yes,7100.0,125.0,Y
LP002110,Male,Yes,5250.0,160.0,Y
LP002341,Female,No,2600.0,160.0,N
LP001469,Male,No,20166.0,650.0,Y
LP001198,Male,Yes,8080.0,180.0,Y
LP001616,Male,Yes,3750.0,116.0,Y
LP001732,Male,Yes,5000.0,72.0,N
LP001639,Female,Yes,3625.0,108.0,Y
LP002684,Female,No,3400.0,95.0,N
LP002984,Male,Yes,7583.0,187.0,Y
LP001846,Female,No,3083.0,255.0,Y
LP001116,Male,No,3748.0,110.0,Y
LP001616,Male,Yes,3750.0,116.0,Y
LP002948,Male,Yes,5780.0,192.0,Y
LP002587,Male,Yes,2600.0,107.0,Y
LP001325,Male,No,3620.0,25.0,Y
LP002940,Male,No,3833.0,110.0,Y
LP001692,Female,No,4408.0,120.0,Y
LP001734,Female,Yes,4283.0,127.0,Y
LP002948,Male,Yes,5780.0,192.0,Y
LP002690,Male,No,2500.0,55.0,Y
LP002949,Female,No,416.0,350.0,N
LP001421,Male,Yes,5568.0,175.0,N
LP001233,Male,Yes,10750.0,312.0,Y
LP001749,Male,Yes,7578.0,175.0,Y
LP002813,Female,Yes,19484.0,600.0,Y
LP001516,Female,Yes,14866.0,70.0,Y
LP002893,Male,No,1836.0,,N
LP001267,Female,Yes,1378.0,167.0,N
LP001798,Male,Yes,5819.0,,Y
LP002740,Male,Yes,6417.0,157.0,Y
LP002820,Male,Yes,5923.0,211.0,Y
LP002837,Male,Yes,3400.0,123.0,N
LP001945,Female,No,5417.0,143.0,N
LP001908,Female,Yes,4100.0,124.0,Y
LP001265,Female,No,3846.0,111.0,Y
LP002191,Male,Yes,19730.0,570.0,N
LP002194,Female,No,15759.0,55.0,Y
LP001138,Male,Yes,5649.0,44.0,Y
LP002487,Male,Yes,3015.0,153.0,Y
LP002284,Male,No,3902.0,109.0,Y
LP001310,Male,Yes,5695.0,,Y
LP002297,Male,No,2500.0,103.0,Y
LP001786,Male,Yes,5746.0,255.0,N
LP002978,Female,No,2900.0,71.0,Y
LP002300,Female,No,1963.0,53.0,Y
LP002347,Male,Yes,3246.0,138.0,Y
LP001047,Male,Yes,2600.0,116.0,N
LP002161,Female,No,4723.0,81.0,N
LP001198,Male,Yes,8080.0,180.0,Y
LP002983,Male,Yes,8072.0,253.0,Y
LP001671,Female,Yes,3416.0,,Y
LP001233,Male,Yes,,312.0,Y
LP001656,Male,No,12000.0,164.0,N
LP001024,Male,Yes,3200.0,70.0,Y
LP002126,Male,Yes,3173.0,74.0,Y
LP001844,Male,No,16250.0,192.0,N
LP001835,Male,Yes,1668.0,201.0,N
LP002600,Male,Yes,2895.0,95.0,Y
LP002964,Male,Yes,3987.0,157.0,Y
LP002531,Male,Yes,16667.0,86.0,Y
LP002743,Female,No,2138.0,99.0,N
LP002284,Male,No,3902.0,109.0,Y
LP002682,Male,Yes,3074.0,123.0,N
LP001665,Male,Yes,3125.0,170.0,N
LP001915,Male,Yes,2301.0,78.0,Y
LP001367,Male,Yes,3052.0,100.0,Y
LP001579,Male,No,2237.0,63.0,N
LP001091,Male,Yes,4166.0,201.0,N
LP001736,Male,Yes,2221.0,60.0,N
LP002648,Male,Yes,2130.0,70.0,N
LP002487,Male,Yes,3015.0,153.0,Y
LP002161,Female,No,4723.0,81.0,N
LP001116,Male,No,3748.0,110.0,Y
LP002862,Male,Yes,6125.0,187.0,N
LP002772,Male,No,2526.0,145.0,Y
LP002126,Male,Yes,3173.0,74.0,Y
LP002209,Female,No,2764.0,110.0,Y
LP001119,Male,No,3600.0,80.0,N
LP002455,Male,Yes,3859.0,96.0,Y
LP002357,Female,No,,80.0,N
LP001112,Female,Yes,3667.0,,Y
LP001875,Male,No,4095.0,151.0,Y
LP002868,Male,Yes,3159.0,108.0,Y
LP001086,Male,No,1442.0,35.0,N
LP001369,Male,Yes,11417.0,225.0,Y
LP001310,Male,Yes,5695.0,175.0,Y
LP001032,Male,No,4950.0,125.0,Y
LP001882,Male,Yes,4333.0,160.0,Y
LP002855,Male,Yes,16666.0,275.0,Y
LP002229,Male,No,5941.0,296.0,Y
LP002262,Male,Yes,9504.0,,Y
LP002443,Male,Yes,3340.0,150.0,N
LP002190,Male,Yes,6325.0,175.0,Y
LP001990,Male,No,2000.0,,N
LP002447,Male,Yes,1958.0,60.0,Y
LP002054,Male,Yes,,,Y
LP001243,Male,Yes,3208.0,172.0,Y
LP002484,Male,Yes,7740.0,,Y
LP002582,Female,No,17263.0,225.0,Y
LP001917,Female,No,1811.0,54.0,Y
LP001993,Female,No,,135.0,Y
LP002959,Female,Yes,12000.0,496.0,Y
LP002912,Male,Yes,4283.0,172.0,N
LP001813,Male,No,6050.0,120.0,N
LP002894,Female,Yes,3166.0,36.0,Y
LP001222,Female,No,4166.0,116.0,N
LP002342,Male,Yes,1600.0,239.0,N
LP002181,Male,No,6216.0,133.0,N
LP001487,Male,No,4895.0,102.0,Y
LP001903,Male,Yes,3993.0,207.0,Y
LP002784,Male,Yes,2492.0,,Y
LP002855,Male,Yes,16666.0,275.0,Y
LP001964,Male,Yes,1800.0,93.0,N
LP002341,Female,No,2600.0,160.0,N
LP001027,Male,Yes,2500.0,109.0,Y
LP002345,Male,Yes,1025.0,112.0,Y
LP001541,Male,Yes,,160.0,Y
LP002341,Female,No,,160.0,N
LP002106,Male,Yes,5503.0,70.0,Y
LP002265,Male,Yes,1993.0,113.0,Y
LP002209,Female,No,2764.0,110.0,Y
LP002364,Male,Yes,14880.0,96.0,Y
LP002841,Male,Yes,3166.0,104.0,N
LP001387,Female,Yes,2929.0,139.0,Y
LP001027,Male,Yes,2500.0,109.0,Y
LP001263,Male,Yes,3167.0,180.0,N
LP001532,Male,Yes,2281.0,113.0,N
LP001349,Male,No,4843.0,151.0,Y
LP001726,Male,Yes,3727.0,131.0,Y
LP002194,Female,No,15759.0,55.0,Y
LP002143,Female,Yes,2423.0,130.0,Y
LP002690,Male,No,2500.0,55.0,Y
LP002142,Female,Yes,5500.0,105.0,N
LP001846,Female,No,3083.0,255.0,Y
LP002960,Male,Yes,2400.0,,N
LP001498,Male,No,,168.0,Y
LP001451,Male,Yes,10513.0,160.0,N
LP001421,Male,Yes,5568.0,175.0,N
LP002139,Male,Yes,9083.0,228.0,Y
LP001699,Male,No,2479.0,59.0,Y
LP002300,Female,No,1963.0,53.0,Y
LP002917,Female,No,2165.0,70.0,Y
LP002219,Male,Yes,8750.0,130.0,Y
LP001008,Male,No,6000.0,141.0,Y
LP002065,Male,Yes,15000.0,300.0,Y
LP002472,Male,No,4354.0,136.0,Y
LP001936,Male,Yes,,139.0,Y
LP002467,Male,Yes,3708.0,173.0,N
LP001095,Male,No,3167.0,74.0,N
LP002493,Male,No,4166.0,98.0,N
LP002697,Male,No,4680.0,,N
LP002263,Male,Yes,2583.0,120.0,Y
LP002953,Male,Yes,5703.0,,Y
LP002798,Male,Yes,3887.0,162.0,Y
LP002236,Male,Yes,4566.0,100.0,N
LP001405,Male,Yes,2214.0,85.0,Y
LP002180,Male,No,6822.0,141.0,Y
LP002619,Male,Yes,3814.0,124.0,Y
LP001790,Female,No,3812.0,112.0,Y
LP002097,Male,No,,117.0,Y
LP002053,Male,Yes,4342.0,124.0,Y
LP002449,Male,Yes,2483.0,90.0,Y
LP001326,Male,No,6782.0,,N
LP001647,Male,Yes,9328.0,,Y
LP001504,Male,No,6950.0,,Y
LP002606,Female,No,3159.0,100.0,Y
LP001964,Male,Yes,1800.0,93.0,N
LP001392,Female,No,7451.0,,Y
LP001322,Male,No,4133.0,122.0,Y
LP001488,Male,Yes,4000.0,290.0,N
LP002369,Male,Yes,2920.0,87.0,Y
LP002888,Male,No,3182.0,161.0,Y
LP001255,Male,No,,113.0,N
LP002582,Female,No,17263.0,225.0,Y
LP001430,Female,No,4166.0,,Y
LP002141,Male,Yes,2666.0,95.0,Y
LP001473,Male,No,2014.0,,Y
LP001116,Male,No,3748.0,110.0,Y
LP002541,Male,Yes,10833.0,234.0,Y
LP001005,Male,Yes,3000.0,66.0,Y
LP001871,Female,No,7200.0,120.0,Y
LP002377,Female,No,8624.0,,Y
LP002130,Male,Yes,3523.0,152.0,N
LP002541,Male,Yes,10833.0,234.0,Y
LP001770,Male,No,3189.0,120.0,Y
LP001343,Male,Yes,1759.0,131.0,Y
LP001671,Female,Yes,3416.0,113.0,Y
LP002926,Male,Yes,2726.0,106.0,N
LP001146,Female,Yes,2645.0,120.0,N
LP001186,Female,Yes,11500.0,286.0,N
LP002031,Male,Yes,3399.0,111.0,Y
LP001369,Male,Yes,11417.0,225.0,Y
LP001255,Male,No,3750.0,113.0,N
LP002401,Male,Yes,2213.0,,Y
LP002036,Male,Yes,2058.0,88.0,Y
LP001715,Male,Yes,5703.0,130.0,Y
LP001046,Male,Yes,5955.0,315.0,Y
LP002130,Male,Yes,3523.0,152.0,N
LP002126,Male,Yes,3173.0,74.0,Y
LP001931,Female,No,4124.0,115.0,Y
LP002031,Male,Yes,3399.0,111.0,Y
LP001814,Male,Yes,9703.0,112.0,Y
LP001275,Male,Yes,3988.0,50.0,Y
LP001854,Male,Yes,5250.0,94.0,N
LP001199,Male,Yes,3357.0,144.0,Y
LP001698,Male,No,3975.0,55.0,Y
LP001519,Female,No,10000.0,225.0,N
LP002602,Male,No,6283.0,209.0,N
LP001813,Male,No,6050.0,120.0,N
LP002051,Male,Yes,2400.0,115.0,Y
LP002893,Male,No,1836.0,90.0,N
LP001870,Female,No,3481.0,155.0,N
LP001608,Male,Yes,2045.0,101.0,Y
LP001846,Female,No,3083.0,255.0,Y
LP002444,Male,No,2769.0,190.0,N
LP002364,Male,Yes,14880.0,96.0,Y
LP002755,Male,Yes,2239.0,128.0,Y
LP002618,Male,Yes,4050.0,138.0,N
LP001630,Male,No,2333.0,102.0,N
LP002928,Male,Yes,3000.0,56.0,Y
LP002731,Female,No,18165.0,125.0,Y
LP001904,Male,Yes,3103.0,80.0,Y
LP001225,Male,Yes,5726.0,258.0,N
LP001811,Male,Yes,3406.0,123.0,Y
LP001871,Female,No,7200.0,120.0,Y
LP001758,Male,Yes,6250.0,,Y
LP001570,Male,Yes,4167.0,158.0,Y
LP002798,Male,Yes,,162.0,Y
LP001854,Male,Yes,5250.0,94.0,N
LP001482,Male,Yes,3459.0,25.0,Y
LP002714,Male,No,2679.0,94.0,Y
LP002277,Female,No,3180.0,71.0,N
LP002087,Female,No,2500.0,67.0,Y
LP002928,Male,Yes,3000.0,56.0,Y
LP001213,Male,Yes,4945.0,,N
LP002720,Male,Yes,4281.0,100.0,Y
LP002500,Male,Yes,2947.0,70.0,N
LP002813,Female,Yes,19484.0,600.0,Y
LP001322,Male,No,4133.0,122.0,Y
LP002964,Male,Yes,3987.0,157.0,Y
LP001482,Male,Yes,3459.0,25.0,Y
LP001711,Male,Yes,3430.0,128.0,N
LP001914,Male,Yes,3927.0,,Y
LP002862,Male,Yes,6125.0,187.0,N
LP001792,Male,Yes,3315.0,96.0,Y
LP002717,Male,Yes,1025.0,216.0,Y
LP001024,Male,Yes,3200.0,70.0,Y
LP001034,Male,No,3596.0,100.0,Y
LP002643,Male,Yes,3283.0,,Y
LP001903,Male,Yes,3993.0,207.0,Y
LP002043,Female,No,3541.0,112.0,Y
LP001179,Male,Yes,4616.0,134.0,N
LP001086,Male,No,1442.0,35.0,N
LP001994,Female,No,2400.0,104.0,N
LP002002,Female,No,2917.0,84.0,Y
LP001565,Male,Yes,3089.0,121.0,N
LP002002,Female,No,2917.0,84.0,Y
LP002100,Male,No,2833.0,71.0,Y
LP001041,Male,Yes,2600.0,115.0,Y
LP001144,Male,Yes,5821.0,144.0,Y
LP002693,Male,Yes,7948.0,480.0,Y
LP002467,Male,Yes,3708.0,173.0,N
LP001835,Male,Yes,1668.0,201.0,N
LP002284,Male,No,3902.0,109.0,Y
LP002493,Male,No,4166.0,98.0,N
LP002804,Female,Yes,4180.0,182.0,Y
LP002757,Female,Yes,3017.0,102.0,Y
LP001751,Male,Yes,3250.0,170.0,N
LP001047,Male,Yes,2600.0,116.0,N
LP001498,Male,No,5417.0,168.0,Y
LP002527,Male,Yes,16525.0,150.0,Y
LP001903,Male,Yes,,207.0,Y
LP002237,Male,No,3667.0,113.0,Y
LP002332,Male,Yes,,110.0,Y
LP001516,Female,Yes,14866.0,70.0,Y
LP001097,Male,No,4692.0,106.0,N
LP002776,Female,No,5000.0,103.0,N
LP002435,Male,Yes,3539.0,55.0,N
LP002789,Male,Yes,3593.0,132.0,N
LP001091,Male,Yes,4166.0,201.0,N
LP001758,Male,Yes,6250.0,210.0,Y
LP002837,Male,Yes,3400.0,123.0,N
LP001692,Female,No,4408.0,120.0,Y
LP002043,Female,No,3541.0,112.0,Y
LP002130,Male,Yes,,152.0,N
LP001109,Male,Yes,1828.0,,N
LP001519,Female,No,10000.0,,N
LP001493,Male,Yes,4200.0,129.0,N
LP001715,Male,Yes,5703.0,130.0,Y
LP001179,Male,Yes,4616.0,134.0,N
LP002112,Male,Yes,2500.0,176.0,Y
LP001020,Male,Yes,12841.0,349.0,N
LP001030,Male,Yes,1299.0,17.0,Y
LP002255,Male,No,9167.0,185.0,Y
LP002659,Male,Yes,3466.0,150.0,Y
LP002743,Female,No,2138.0,99.0,N
LP001316,Male,Yes,2958.0,131.0,Y
LP002408,Male,No,3660.0,187.0,Y
LP001027,Male,Yes,2500.0,109.0,Y
LP002855,Male,Yes,16666.0,275.0,Y
LP002960,Male,Yes,2400.0,,N
LP001036,Female,No,3510.0,76.0,N
LP002634,Female,No,13262.0,40.0,Y
LP001431,Female,No,2137.0,137.0,Y
LP001708,Female,No,10000.0,214.0,N
LP002448,Male,Yes,,149.0,N
LP001206,Male,Yes,3029.0,99.0,Y
LP001137,Female,No,3410.0,88.0,Y
LP002239,Male,No,2346.0,132.0,Y
LP002161,Female,No,4723.0,81.0,N
LP002820,Male,Yes,5923.0,211.0,Y
LP002101,Male,Yes,63337.0,490.0,Y
LP002110,Male,Yes,5250.0,160.0,Y
LP002446,Male,Yes,2309.0,125.0,N
LP001541,Male,Yes,6000.0,160.0,Y
LP002582,Female,No,17263.0,225.0,Y
LP001514,Female,Yes,2330.0,100.0,Y
LP002640,Male,Yes,6065.0,250.0,Y
LP002734,Male,Yes,6133.0,324.0,Y
LP002892,Male,Yes,6540.0,205.0,Y
LP002911,Male,Yes,2787.0,146.0,N
LP002785,Male,Yes,,158.0,Y
LP001892,Male,No,2833.0,126.0,Y
LP001998,Male,Yes,7667.0,185.0,Y
LP001790,Female,No,3812.0,112.0,Y
LP001243,Male,Yes,3208.0,172.0,Y
LP002068,Male,No,4917.0,130.0,Y
LP001658,Male,No,3858.0,76.0,Y
LP002868,Male,Yes,3159.0,108.0,Y
LP001497,Male,Yes,5042.0,185.0,N
LP001013,Male,Yes,2333.0,95.0,Y
LP002928,Male,Yes,3000.0,56.0,Y
LP001993,Female,No,3762.0,135.0,Y
LP002008,Male,Yes,5746.0,144.0,Y
LP001883,Female,No,3418.0,135.0,N
LP002892,Male,Yes,6540.0,205.0,Y
LP002777,Male,Yes,2785.0,110.0,Y
LP001528,Male,No,6277.0,118.0,N
LP001008,Male,No,6000.0,141.0,Y
LP002545,Male,No,3547.0,80.0,N
LP001665,Male,Yes,3125.0,170.0,N
LP002855,Male,Yes,16666.0,275.0,Y
LP001263,Male,Yes,3167.0,180.0,N
LP001825,Male,Yes,1809.0,90.0,Y
LP001123,Male,Yes,2400.0,75.0,Y
LP001146,Female,Yes,2645.0,120.0,N
LP001489,Female,Yes,4583.0,84.0,N
LP001116,Male,No,,110.0,Y
LP002936,Male,Yes,3859.0,142.0,Y
LP001910,Male,No,4053.0,158.0,N
LP001552,Male,Yes,4583.0,255.0,Y
LP002403,Male,No,10416.0,187.0,N
LP001263,Male,Yes,3167.0,180.0,N
LP001146,Female,Yes,,120.0,N
LP001841,Male,No,2583.0,104.0,Y
LP001925,Female,No,2600.0,,N
LP002138,Male,Yes,2625.0,187.0,Y
LP001894,Male,Yes,2620.0,150.0,Y
LP002390,Male,No,3750.0,100.0,Y
LP002874,Male,No,3229.0,110.0,Y
LP002361,Male,Yes,1820.0,100.0,Y
LP001018,Male,Yes,4006.0,168.0,Y
LP002505,Male,Yes,4333.0,110.0,N
LP001325,Male,No,3620.0,25.0,Y
LP002435,Male,Yes,3539.0,55.0,N
LP001255,Male,No,3750.0,113.0,N
LP002618,Male,Yes,4050.0,138.0,N
LP001882,Male,Yes,4333.0,160.0,Y
LP002362,Male,Yes,7250.0,,N
LP001871,Female,No,7200.0,120.0,Y
LP001531,Male,No,9166.0,244.0,N
LP001370,Male,No,7333.0,120.0,N
LP002626,Male,Yes,2479.0,,Y
LP001669,Female,No,,120.0,Y
LP001385,Male,No,5316.0,136.0,Y
LP001197,Male,Yes,3366.0,,N
LP001924,Male,No,3158.0,89.0,Y
LP001713,Male,Yes,7787.0,240.0,Y
LP001640,Male,Yes,39147.0,120.0,Y
LP001677,Male,No,4923.0,166.0,Y
LP002236,Male,Yes,4566.0,100.0,N
LP001146,Female,Yes,2645.0,120.0,N
LP001114,Male,No,4166.0,184.0,Y
LP001824,Male,Yes,2882.0,123.0,Y
LP002050,Male,Yes,10000.0,155.0,N
LP001945,Female,No,5417.0,143.0,N
LP001666,Male,No,8333.0,187.0,Y
LP001405,Male,Yes,2214.0,85.0,Y
LP001859,Male,Yes,14683.0,304.0,N
LP002683,Male,No,,185.0,N
LP001275,Male,Yes,3988.0,50.0,Y
LP001711,Male,Yes,3430.0,128.0,N
LP002188,Male,No,5124.0,124.0,N
LP001264,Male,Yes,3333.0,130.0,Y
LP002244,Male,Yes,2333.0,136.0,Y
LP001883,Female,No,3418.0,135.0,N
LP001198,Male,Yes,8080.0,180.0,Y
LP001013,Male,Yes,2333.0,95.0,Y
LP001195,Male,Yes,2132.0,96.0,Y
LP001910,Male,No,4053.0,158.0,N
LP002116,Female,No,2378.0,46.0,N
LP002960,Male,Yes,2400.0,,N
LP001398,Male,No,5050.0,118.0,Y
LP002522,Female,No,2500.0,93.0,Y
LP001384,Male,Yes,2071.0,94.0,Y
LP001197,Male,Yes,3366.0,135.0,N
LP002328,Male,Yes,6096.0,218.0,N
LP002979,Male,Yes,4106.0,40.0,Y
LP001813,Male,No,6050.0,120.0,N
LP001603,Male,Yes,4344.0,87.0,N
LP002142,Female,Yes,5500.0,105.0,N
LP001765,Male,Yes,2491.0,104.0,Y
LP001754,Male,Yes,4735.0,138.0,N
LP001106,Male,Yes,2275.0,,Y
LP002945,Male,Yes,9963.0,180.0,Y
LP001807,Male,Yes,6250.0,108.0,Y
LP002191,Male,Yes,19730.0,570.0,N
LP001520,Male,Yes,4860.0,125.0,Y
LP002379,Male,No,6500.0,105.0,N
LP001379,Male,Yes,3800.0,216.0,N
LP001673,Male,No,11000.0,83.0,N
LP001225,Male,Yes,5726.0,258.0,N
LP001289,Male,No,8566.0,210.0,Y
LP001005,Male,Yes,3000.0,,Y
LP001131,Male,Yes,3941.0,134.0,Y
LP001518,Male,Yes,1538.0,30.0,Y
LP002036,Male,Yes,2058.0,88.0,Y
LP002082,Male,Yes,5818.0,184.0,Y
LP001138,Male,Yes,,44.0,Y
LP001528,Male,No,6277.0,118.0,N
LP002916,Male,Yes,2297.0,104.0,Y
LP001798,Male,Yes,,120.0,Y
LP002543,Male,Yes,8333.0,246.0,Y
LP002533,Male,Yes,2947.0,,N
LP001194,Male,Yes,2708.0,97.0,Y
LP002519,Male,Yes,4691.0,100.0,Y
LP002100,Male,No,,71.0,Y
LP001938,Male,Yes,4400.0,127.0,N
LP001316,Male,Yes,2958.0,131.0,Y
LP001888,Female,No,3237.0,30.0,Y
LP002142,Female,Yes,5500.0,105.0,N
LP001112,Female,Yes,3667.0,144.0,Y
LP001514,Female,Yes,2330.0,100.0,Y
LP002362,Male,Yes,7250.0,110.0,N
LP002398,Male,No,1926.0,50.0,Y
LP001990,Male,No,2000.0,,N
LP001238,Male,Yes,7100.0,125.0,Y
LP001385,Male,No,5316.0,136.0,Y
LP001603,Male,Yes,4344.0,87.0,N
LP001904,Male,Yes,3103.0,80.0,Y
LP001322,Male,No,4133.0,122.0,Y
LP001492,Male,No,14999.0,242.0,N
LP001370,Male,No,7333.0,120.0,N
LP002130,Male,Yes,3523.0,152.0,N
LP002100,Male,No,2833.0,71.0,Y
LP001938,Male,Yes,4400.0,127.0,N
LP002792,Male,Yes,5468.0,26.0,Y
LP002170,Male,Yes,5000.0,236.0,Y
LP001936,Male,Yes,3075.0,139.0,Y
LP001318,Male,Yes,6250.0,188.0,Y
LP002874,Male,No,3229.0,110.0,Y
LP001806,Male,No,2965.0,155.0,Y
LP001465,Male,Yes,6080.0,182.0,N
LP002308,Male,Yes,2167.0,115.0,Y
LP001572,Male,Yes,9323.0,75.0,Y
LP001401,Male,Yes,14583.0,185.0,Y
LP001198,Male,Yes,8080.0,180.0,Y
LP001318,Male,Yes,6250.0,188.0,Y
LP002447,Male,Yes,1958.0,60.0,Y
LP001570,Male,Yes,4167.0,158.0,Y
LP002219,Male,Yes,,130.0,Y
LP001259,Male,Yes,1000.0,110.0,N
LP002086,Female,Yes,4333.0,110.0,N
LP002912,Male,Yes,4283.0,172.0,N
LP001497,Male,Yes,5042.0,185.0,N
LP002137,Male,Yes,6333.0,259.0,Y
LP002978,Female,No,2900.0,71.0,Y
LP002945,Male,Yes,9963.0,180.0,Y
LP002714,Male,No,2679.0,94.0,Y
LP001677,Male,No,4923.0,166.0,Y
LP001020,Male,Yes,12841.0,349.0,N
LP001657,Male,Yes,6033.0,160.0,N
LP002068,Male,No,4917.0,130.0,Y
LP001708,Female,No,10000.0,214.0,N
LP001028,Male,Yes,3073.0,200.0,Y
LP002693,Male,Yes,7948.0,480.0,Y
LP001807,Male,Yes,6250.0,108.0,Y
LP002931,Male,Yes,6000.0,205.0,N
LP001974,Female,No,5000.0,132.0,Y
LP001708,Female,No,10000.0,214.0,N
LP001691,Male,Yes,3917.0,124.0,Y
LP002403,Male,No,10416.0,187.0,N
LP002777,Male,Yes,2785.0,110.0,Y
LP002297,Male,No,2500.0,103.0,Y
LP001677,Male,No,4923.0,166.0,Y
LP001073,Male,Yes,4226.0,110.0,Y
LP002555,Male,Yes,4583.0,160.0,Y
LP002717,Male,Yes,1025.0,216.0,Y
LP001046,Male,Yes,5955.0,315.0,Y
LP002772,Male,No,2526.0,145.0,Y
LP002055,Female,No,3166.0,132.0,Y
LP001843,Male,Yes,2661.0,279.0,Y
LP002772,Male,No,,145.0,Y
LP002555,Male,Yes,4583.0,160.0,Y
LP002418,Male,No,4707.0,148.0,Y
LP001206,Male,Yes,3029.0,99.0,Y
LP001030,Male,Yes,1299.0,17.0,Y
LP002571,Male,No,3691.0,110.0,Y
LP001120,Male,No,1800.0,47.0,Y
LP002472,Male,No,4354.0,136.0,Y
LP002398,Male,No,1926.0,50.0,Y
LP002600,Male,Yes,,95.0,Y
LP001518,Male,Yes,1538.0,30.0,Y
LP002984,Male,Yes,7583.0,187.0,Y
LP001716,Male,Yes,3173.0,137.0,Y
LP002239,Male,No,2346.0,132.0,Y
LP001043,Male,Yes,7660.0,104.0,N
LP001798,Male,Yes,5819.0,120.0,Y
LP002100,Male,No,2833.0,71.0,Y
LP001137,Female,No,,88.0,Y
LP002379,Male,No,6500.0,105.0,N
LP002571,Male,No,3691.0,110.0,Y
LP001465,Male,Yes,6080.0,182.0,N
LP002936,Male,Yes,3859.0,142.0,Y
LP001947,Male,Yes,2383.0,172.0,Y
LP001891,Male,Yes,11146.0,136.0,Y
LP002898,Male,Yes,1880.0,61.0,N
LP002789,Male,Yes,3593.0,132.0,N
LP001784,Male,Yes,5500.0,170.0,Y
LP001034,Male,No,3596.0,100.0,Y
LP002266,Male,Yes,3100.0,113.0,Y
LP001020,Male,Yes,12841.0,349.0,N
LP001164,Female,No,4230.0,112.0,N
LP001641,Male,Yes,2178.0,66.0,N
LP002142,Female,Yes,5500.0,105.0,N
LP001743,Male,Yes,4009.0,116.0,Y
LP001656,Male,No,12000.0,164.0,N
LP002305,Female,No,4547.0,,Y
LP002087,Female,No,2500.0,67.0,Y
LP001674,Male,Yes,2600.0,90.0,Y
LP002082,Male,Yes,5818.0,184.0,Y
LP001931,Female,No,4124.0,115.0,Y
LP001326,Male,No,6782.0,,N
LP001119,Male,No,3600.0,80.0,N
LP001586,Male,Yes,3522.0,81.0,N
LP002643,Male,Yes,3283.0,,Y
LP002936,Male,Yes,3859.0,142.0,Y
LP002926,Male,Yes,2726.0,106.0,N
LP001811,Male,Yes,3406.0,123.0,Y
LP001316,Male,Yes,2958.0,131.0,Y
LP002243,Male,Yes,3010.0,,N
LP002255,Male,No,9167.0,185.0,Y
LP001532,Male,Yes,2281.0,113.0,N
LP001151,Female,No,4000.0,144.0,Y
LP001248,Male,No,,81.0,Y
LP002390,Male,No,3750.0,100.0,Y
LP001864,Male,Yes,4931.0,128.0,N
LP002472,Male,No,4354.0,136.0,Y
LP002960,Male,Yes,2400.0,,N
LP002792,Male,Yes,5468.0,26.0,Y
LP002161,Female,No,4723.0,81.0,N
LP002732,Male,No,2550.0,126.0,Y
LP002345,Male,Yes,1025.0,112.0,Y
LP002368,Male,Yes,5935.0,133.0,Y
LP002098,Male,No,2935.0,98.0,Y
LP001977,Male,Yes,1625.0,96.0,Y
LP001073,Male,Yes,4226.0,110.0,Y
LP002335,Female,Yes,2149.0,178.0,N
LP002190,Male,Yes,6325.0,175.0,Y
LP002618,Male,Yes,4050.0,138.0,N
LP001653,Male,No,4885.0,48.0,Y
LP002191,Male,Yes,19730.0,570.0,N
LP001013,Male,Yes,2333.0,95.0,Y
LP002262,Male,Yes,9504.0,275.0,Y
LP001036,Female,No,3510.0,76.0,N
LP001633,Male,Yes,6400.0,180.0,N
LP002407,Female,Yes,7142.0,138.0,Y
LP001345,Male,Yes,,133.0,Y
LP001699,Male,No,2479.0,59.0,Y
LP002453,Male,No,7085.0,84.0,Y
LP001179,Male,Yes,4616.0,134.0,N
LP002308,Male,Yes,2167.0,115.0,Y
